Gamma     = 0.99 , alpha    = 0.1 , episodes            = 50000
n actions = 3    , n states = 1089 , n state action pair = 3267

row	 	 x	 	 y	 	theta	 	actions	 	best action	 	Q Table
787	 	-3	 	2	 	-2.356	 	1	 	2	 	 	-2.419
788	 	-3	 	2	 	-2.356	 	2	 	2	 	 	26.2
789	 	-3	 	2	 	-1.571	 	0	 	2	 	 	-2.265
790	 	-3	 	2	 	-1.571	 	1	 	2	 	 	-2.237
791	 	-3	 	2	 	-1.571	 	2	 	2	 	 	31.79
792	 	-3	 	2	 	-0.7854	 	0	 	2	 	 	-2.008
793	 	-3	 	2	 	-0.7854	 	1	 	2	 	 	-2.053
794	 	-3	 	2	 	-0.7854	 	2	 	2	 	 	35.57
795	 	-3	 	2	 	0	 	0	 	0	 	 	39.7
796	 	-3	 	2	 	0	 	1	 	0	 	 	-1.92
797	 	-3	 	2	 	0	 	2	 	0	 	 	-1.875
798	 	-3	 	2	 	0.7854	 	0	 	1	 	 	-2.044
799	 	-3	 	2	 	0.7854	 	1	 	1	 	 	37.29
800	 	-3	 	2	 	0.7854	 	2	 	1	 	 	-2.067
801	 	-3	 	2	 	1.571	 	0	 	1	 	 	-2.203
802	 	-3	 	2	 	1.571	 	1	 	1	 	 	33.08
803	 	-3	 	2	 	1.571	 	2	 	1	 	 	-2.194
804	 	-3	 	2	 	2.356	 	0	 	1	 	 	-2.528
805	 	-3	 	2	 	2.356	 	1	 	1	 	 	25.63
806	 	-3	 	2	 	2.356	 	2	 	1	 	 	-2.484
807	 	-3	 	2	 	3.142	 	0	 	1	 	 	-2.843
808	 	-3	 	2	 	3.142	 	1	 	1	 	 	14.99
809	 	-3	 	2	 	3.142	 	2	 	1	 	 	-4.145
810	 	-3	 	3	 	-3.142	 	0	 	2	 	 	-2.208
811	 	-3	 	3	 	-3.142	 	1	 	2	 	 	-3.49
812	 	-3	 	3	 	-3.142	 	2	 	2	 	 	25.4
813	 	-3	 	3	 	-2.356	 	0	 	2	 	 	-2.077
814	 	-3	 	3	 	-2.356	 	1	 	2	 	 	-2.016
815	 	-3	 	3	 	-2.356	 	2	 	2	 	 	36.65
816	 	-3	 	3	 	-1.571	 	0	 	2	 	 	-1.872
817	 	-3	 	3	 	-1.571	 	1	 	2	 	 	-1.862
818	 	-3	 	3	 	-1.571	 	2	 	2	 	 	39.81
819	 	-3	 	3	 	-0.7854	 	0	 	0	 	 	41.44
820	 	-3	 	3	 	-0.7854	 	1	 	0	 	 	-1.753
821	 	-3	 	3	 	-0.7854	 	2	 	0	 	 	-1.678
822	 	-3	 	3	 	0	 	0	 	1	 	 	-1.919
823	 	-3	 	3	 	0	 	1	 	1	 	 	39.99
824	 	-3	 	3	 	0	 	2	 	1	 	 	-1.918
825	 	-3	 	3	 	0.7854	 	0	 	1	 	 	-2.227
826	 	-3	 	3	 	0.7854	 	1	 	1	 	 	37.71
827	 	-3	 	3	 	0.7854	 	2	 	1	 	 	-2.144
828	 	-3	 	3	 	1.571	 	0	 	1	 	 	-2.395
829	 	-3	 	3	 	1.571	 	1	 	1	 	 	35.12
830	 	-3	 	3	 	1.571	 	2	 	1	 	 	-2.406
831	 	-3	 	3	 	2.356	 	0	 	1	 	 	-2.789
832	 	-3	 	3	 	2.356	 	1	 	1	 	 	32.47
833	 	-3	 	3	 	2.356	 	2	 	1	 	 	-2.756
834	 	-3	 	3	 	3.142	 	0	 	1	 	 	-3.241
835	 	-3	 	3	 	3.142	 	1	 	1	 	 	29.82
836	 	-3	 	3	 	3.142	 	2	 	1	 	 	-3.915
837	 	-3	 	4	 	-3.142	 	0	 	2	 	 	-2.566
838	 	-3	 	4	 	-3.142	 	1	 	2	 	 	-2.997
839	 	-3	 	4	 	-3.142	 	2	 	2	 	 	20.7
840	 	-3	 	4	 	-2.356	 	0	 	2	 	 	-2.258
841	 	-3	 	4	 	-2.356	 	1	 	2	 	 	-2.308
842	 	-3	 	4	 	-2.356	 	2	 	2	 	 	30.93
843	 	-3	 	4	 	-1.571	 	0	 	0	 	 	37.74
844	 	-3	 	4	 	-1.571	 	1	 	0	 	 	-2.088
845	 	-3	 	4	 	-1.571	 	2	 	0	 	 	-2.009
846	 	-3	 	4	 	-0.7854	 	0	 	1	 	 	-2.321
847	 	-3	 	4	 	-0.7854	 	1	 	1	 	 	35
848	 	-3	 	4	 	-0.7854	 	2	 	1	 	 	-2.374
849	 	-3	 	4	 	0	 	0	 	1	 	 	-2.786
850	 	-3	 	4	 	0	 	1	 	1	 	 	32.22
851	 	-3	 	4	 	0	 	2	 	1	 	 	-2.78
852	 	-3	 	4	 	0.7854	 	0	 	1	 	 	-3.494
853	 	-3	 	4	 	0.7854	 	1	 	1	 	 	28.06
854	 	-3	 	4	 	0.7854	 	2	 	1	 	 	-3.488
855	 	-3	 	4	 	1.571	 	0	 	1	 	 	-4.118
856	 	-3	 	4	 	1.571	 	1	 	1	 	 	22.02
857	 	-3	 	4	 	1.571	 	2	 	1	 	 	-4.056
858	 	-3	 	4	 	2.356	 	0	 	1	 	 	-4.667
859	 	-3	 	4	 	2.356	 	1	 	1	 	 	13.17
860	 	-3	 	4	 	2.356	 	2	 	1	 	 	-4.569
861	 	-3	 	4	 	3.142	 	0	 	0	 	 	13.53
862	 	-3	 	4	 	3.142	 	1	 	0	 	 	-4.89
863	 	-3	 	4	 	3.142	 	2	 	0	 	 	-5.539
864	 	-3	 	5	 	-3.142	 	0	 	2	 	 	-2.422
865	 	-3	 	5	 	-3.142	 	1	 	2	 	 	-2.929
866	 	-3	 	5	 	-3.142	 	2	 	2	 	 	20.33
867	 	-3	 	5	 	-2.356	 	0	 	2	 	 	-2.105
868	 	-3	 	5	 	-2.356	 	1	 	2	 	 	-2.021
869	 	-3	 	5	 	-2.356	 	2	 	2	 	 	30.01
870	 	-3	 	5	 	-1.571	 	0	 	0	 	 	35.09
871	 	-3	 	5	 	-1.571	 	1	 	0	 	 	-2.005
872	 	-3	 	5	 	-1.571	 	2	 	0	 	 	-2.119
873	 	-3	 	5	 	-0.7854	 	0	 	1	 	 	-2.606
874	 	-3	 	5	 	-0.7854	 	1	 	1	 	 	32.63
875	 	-3	 	5	 	-0.7854	 	2	 	1	 	 	-2.754
876	 	-3	 	5	 	0	 	0	 	1	 	 	-3.457
877	 	-3	 	5	 	0	 	1	 	1	 	 	30.44
878	 	-3	 	5	 	0	 	2	 	1	 	 	-3.413
879	 	-3	 	5	 	0.7854	 	0	 	1	 	 	-8.013
880	 	-3	 	5	 	0.7854	 	1	 	1	 	 	27.99
881	 	-3	 	5	 	0.7854	 	2	 	1	 	 	-4.334
882	 	-3	 	5	 	1.571	 	0	 	1	 	 	-9.884
883	 	-3	 	5	 	1.571	 	1	 	1	 	 	24.32
884	 	-3	 	5	 	1.571	 	2	 	1	 	 	-5.112
885	 	-3	 	5	 	2.356	 	0	 	1	 	 	-7.67
886	 	-3	 	5	 	2.356	 	1	 	1	 	 	19.19
887	 	-3	 	5	 	2.356	 	2	 	1	 	 	-5.818
888	 	-3	 	5	 	3.142	 	0	 	1	 	 	-6.29
889	 	-3	 	5	 	3.142	 	1	 	1	 	 	10.62
890	 	-3	 	5	 	3.142	 	2	 	1	 	 	-8.269
891	 	-2	 	-5	 	-3.142	 	0	 	2	 	 	-4.565
892	 	-2	 	-5	 	-3.142	 	1	 	2	 	 	-8.174
893	 	-2	 	-5	 	-3.142	 	2	 	2	 	 	9.301
894	 	-2	 	-5	 	-2.356	 	0	 	2	 	 	-9.647
895	 	-2	 	-5	 	-2.356	 	1	 	2	 	 	-4.19
896	 	-2	 	-5	 	-2.356	 	2	 	2	 	 	20.91
897	 	-2	 	-5	 	-1.571	 	0	 	2	 	 	-8.736
898	 	-2	 	-5	 	-1.571	 	1	 	2	 	 	-3.577
899	 	-2	 	-5	 	-1.571	 	2	 	2	 	 	29.76
900	 	-2	 	-5	 	-0.7854	 	0	 	2	 	 	-8.971
901	 	-2	 	-5	 	-0.7854	 	1	 	2	 	 	-2.859
902	 	-2	 	-5	 	-0.7854	 	2	 	2	 	 	35.65
903	 	-2	 	-5	 	0	 	0	 	2	 	 	-2.199
904	 	-2	 	-5	 	0	 	1	 	2	 	 	-2.234
905	 	-2	 	-5	 	0	 	2	 	2	 	 	40.36
906	 	-2	 	-5	 	0.7854	 	0	 	0	 	 	43.21
907	 	-2	 	-5	 	0.7854	 	1	 	0	 	 	-1.419
908	 	-2	 	-5	 	0.7854	 	2	 	0	 	 	-1.413
909	 	-2	 	-5	 	1.571	 	0	 	1	 	 	-1.054
910	 	-2	 	-5	 	1.571	 	1	 	1	 	 	38.66
911	 	-2	 	-5	 	1.571	 	2	 	1	 	 	-1.027
912	 	-2	 	-5	 	2.356	 	0	 	1	 	 	-1.203
913	 	-2	 	-5	 	2.356	 	1	 	1	 	 	32.21
914	 	-2	 	-5	 	2.356	 	2	 	1	 	 	-1.075
915	 	-2	 	-5	 	3.142	 	0	 	1	 	 	-1.671
916	 	-2	 	-5	 	3.142	 	1	 	1	 	 	20.34
917	 	-2	 	-5	 	3.142	 	2	 	1	 	 	-1.999
918	 	-2	 	-4	 	-3.142	 	0	 	2	 	 	-2.477
919	 	-2	 	-4	 	-3.142	 	1	 	2	 	 	-2.898
920	 	-2	 	-4	 	-3.142	 	2	 	2	 	 	17.4
921	 	-2	 	-4	 	-2.356	 	0	 	2	 	 	-2.238
922	 	-2	 	-4	 	-2.356	 	1	 	2	 	 	-2.116
923	 	-2	 	-4	 	-2.356	 	2	 	2	 	 	29.74
924	 	-2	 	-4	 	-1.571	 	0	 	2	 	 	-2.156
925	 	-2	 	-4	 	-1.571	 	1	 	2	 	 	-2.052
926	 	-2	 	-4	 	-1.571	 	2	 	2	 	 	39.09
927	 	-2	 	-4	 	-0.7854	 	0	 	2	 	 	-1.846
928	 	-2	 	-4	 	-0.7854	 	1	 	2	 	 	-1.832
929	 	-2	 	-4	 	-0.7854	 	2	 	2	 	 	44.03
930	 	-2	 	-4	 	0	 	0	 	0	 	 	46.26
931	 	-2	 	-4	 	0	 	1	 	0	 	 	-1.474
932	 	-2	 	-4	 	0	 	2	 	0	 	 	-1.381
933	 	-2	 	-4	 	0.7854	 	0	 	1	 	 	-1.306
934	 	-2	 	-4	 	0.7854	 	1	 	1	 	 	43.7
935	 	-2	 	-4	 	0.7854	 	2	 	1	 	 	-1.327
936	 	-2	 	-4	 	1.571	 	0	 	1	 	 	-1.187
937	 	-2	 	-4	 	1.571	 	1	 	1	 	 	39.89
938	 	-2	 	-4	 	1.571	 	2	 	1	 	 	-1.128
939	 	-2	 	-4	 	2.356	 	0	 	1	 	 	-1.202
940	 	-2	 	-4	 	2.356	 	1	 	1	 	 	34.3
941	 	-2	 	-4	 	2.356	 	2	 	1	 	 	-1.123
942	 	-2	 	-4	 	3.142	 	0	 	1	 	 	-1.487
943	 	-2	 	-4	 	3.142	 	1	 	1	 	 	23.76
944	 	-2	 	-4	 	3.142	 	2	 	1	 	 	-1.91
945	 	-2	 	-3	 	-3.142	 	0	 	2	 	 	-1.984
946	 	-2	 	-3	 	-3.142	 	1	 	2	 	 	-2.757
947	 	-2	 	-3	 	-3.142	 	2	 	2	 	 	24.25
948	 	-2	 	-3	 	-2.356	 	0	 	2	 	 	-1.956
949	 	-2	 	-3	 	-2.356	 	1	 	2	 	 	-1.848
950	 	-2	 	-3	 	-2.356	 	2	 	2	 	 	33.13
951	 	-2	 	-3	 	-1.571	 	0	 	2	 	 	-1.761
952	 	-2	 	-3	 	-1.571	 	1	 	2	 	 	-1.736
953	 	-2	 	-3	 	-1.571	 	2	 	2	 	 	39.34
954	 	-2	 	-3	 	-0.7854	 	0	 	0	 	 	43.41
955	 	-2	 	-3	 	-0.7854	 	1	 	0	 	 	-1.649
956	 	-2	 	-3	 	-0.7854	 	2	 	0	 	 	-1.682
957	 	-2	 	-3	 	0	 	0	 	0	 	 	35.84
958	 	-2	 	-3	 	0	 	1	 	0	 	 	-1.685
959	 	-2	 	-3	 	0	 	2	 	0	 	 	-1.718
960	 	-2	 	-3	 	0.7854	 	0	 	1	 	 	-1.668
961	 	-2	 	-3	 	0.7854	 	1	 	1	 	 	24.65
962	 	-2	 	-3	 	0.7854	 	2	 	1	 	 	-1.726
963	 	-2	 	-3	 	1.571	 	0	 	0	 	 	30.05
964	 	-2	 	-3	 	1.571	 	1	 	0	 	 	-1.828
965	 	-2	 	-3	 	1.571	 	2	 	0	 	 	-1.897
966	 	-2	 	-3	 	2.356	 	0	 	1	 	 	-2.233
967	 	-2	 	-3	 	2.356	 	1	 	1	 	 	24.3
968	 	-2	 	-3	 	2.356	 	2	 	1	 	 	-2.22
969	 	-2	 	-3	 	3.142	 	0	 	1	 	 	-2.72
970	 	-2	 	-3	 	3.142	 	1	 	1	 	 	13.08
971	 	-2	 	-3	 	3.142	 	2	 	1	 	 	-2.997
972	 	-2	 	-2	 	-3.142	 	0	 	2	 	 	-2.126
973	 	-2	 	-2	 	-3.142	 	1	 	2	 	 	-4.131
974	 	-2	 	-2	 	-3.142	 	2	 	2	 	 	21.97
975	 	-2	 	-2	 	-2.356	 	0	 	2	 	 	-1.812
976	 	-2	 	-2	 	-2.356	 	1	 	2	 	 	-1.805
977	 	-2	 	-2	 	-2.356	 	2	 	2	 	 	32.43
978	 	-2	 	-2	 	-1.571	 	0	 	2	 	 	-1.63
979	 	-2	 	-2	 	-1.571	 	1	 	2	 	 	-1.59
980	 	-2	 	-2	 	-1.571	 	2	 	2	 	 	39.12
981	 	-2	 	-2	 	-0.7854	 	0	 	0	 	 	43.83
982	 	-2	 	-2	 	-0.7854	 	1	 	0	 	 	-1.574
983	 	-2	 	-2	 	-0.7854	 	2	 	0	 	 	-1.557
984	 	-2	 	-2	 	0	 	0	 	1	 	 	-1.71
985	 	-2	 	-2	 	0	 	1	 	1	 	 	27.78
986	 	-2	 	-2	 	0	 	2	 	1	 	 	-1.734
987	 	-2	 	-2	 	0.7854	 	0	 	0	 	 	23.05
988	 	-2	 	-2	 	0.7854	 	1	 	0	 	 	-1.749
989	 	-2	 	-2	 	0.7854	 	2	 	0	 	 	-1.749
990	 	-2	 	-2	 	1.571	 	0	 	0	 	 	34.38
991	 	-2	 	-2	 	1.571	 	1	 	0	 	 	-1.883
992	 	-2	 	-2	 	1.571	 	2	 	0	 	 	-1.981
993	 	-2	 	-2	 	2.356	 	0	 	1	 	 	-2.262
994	 	-2	 	-2	 	2.356	 	1	 	1	 	 	30.4
995	 	-2	 	-2	 	2.356	 	2	 	1	 	 	-2.22
996	 	-2	 	-2	 	3.142	 	0	 	1	 	 	-2.63
997	 	-2	 	-2	 	3.142	 	1	 	1	 	 	20.47
998	 	-2	 	-2	 	3.142	 	2	 	1	 	 	-2.935
999	 	-2	 	-1	 	-3.142	 	0	 	2	 	 	-1.994
1000	 	-2	 	-1	 	-3.142	 	1	 	2	 	 	-1.999
1001	 	-2	 	-1	 	-3.142	 	2	 	2	 	 	24.3
1002	 	-2	 	-1	 	-2.356	 	0	 	2	 	 	-2.03
1003	 	-2	 	-1	 	-2.356	 	1	 	2	 	 	-1.974
1004	 	-2	 	-1	 	-2.356	 	2	 	2	 	 	32.6
1005	 	-2	 	-1	 	-1.571	 	0	 	2	 	 	-1.686
1006	 	-2	 	-1	 	-1.571	 	1	 	2	 	 	-1.709
1007	 	-2	 	-1	 	-1.571	 	2	 	2	 	 	39.54
1008	 	-2	 	-1	 	-0.7854	 	0	 	0	 	 	42.45
1009	 	-2	 	-1	 	-0.7854	 	1	 	0	 	 	-1.559
1010	 	-2	 	-1	 	-0.7854	 	2	 	0	 	 	-1.552
1011	 	-2	 	-1	 	0	 	0	 	0	 	 	26.02
1012	 	-2	 	-1	 	0	 	1	 	0	 	 	-1.746
1013	 	-2	 	-1	 	0	 	2	 	0	 	 	-1.725
1014	 	-2	 	-1	 	0.7854	 	0	 	0	 	 	39.44
1015	 	-2	 	-1	 	0.7854	 	1	 	0	 	 	-1.685
1016	 	-2	 	-1	 	0.7854	 	2	 	0	 	 	-1.69
1017	 	-2	 	-1	 	1.571	 	0	 	1	 	 	-1.747
1018	 	-2	 	-1	 	1.571	 	1	 	1	 	 	36.98
1019	 	-2	 	-1	 	1.571	 	2	 	1	 	 	-1.787
1020	 	-2	 	-1	 	2.356	 	0	 	1	 	 	-1.958
1021	 	-2	 	-1	 	2.356	 	1	 	1	 	 	33.44
1022	 	-2	 	-1	 	2.356	 	2	 	1	 	 	-1.974
1023	 	-2	 	-1	 	3.142	 	0	 	1	 	 	-2.27
1024	 	-2	 	-1	 	3.142	 	1	 	1	 	 	21.7
1025	 	-2	 	-1	 	3.142	 	2	 	1	 	 	-3.467
1026	 	-2	 	0	 	-3.142	 	0	 	2	 	 	-2.321
1027	 	-2	 	0	 	-3.142	 	1	 	2	 	 	-3.468
1028	 	-2	 	0	 	-3.142	 	2	 	2	 	 	17.55
1029	 	-2	 	0	 	-2.356	 	0	 	2	 	 	-2.074
1030	 	-2	 	0	 	-2.356	 	1	 	2	 	 	-2.046
1031	 	-2	 	0	 	-2.356	 	2	 	2	 	 	28.67
1032	 	-2	 	0	 	-1.571	 	0	 	0	 	 	34.81
1033	 	-2	 	0	 	-1.571	 	1	 	0	 	 	-1.863
1034	 	-2	 	0	 	-1.571	 	2	 	0	 	 	-1.835
1035	 	-2	 	0	 	-0.7854	 	0	 	2	 	 	-1.752
1036	 	-2	 	0	 	-0.7854	 	1	 	2	 	 	-1.75
1037	 	-2	 	0	 	-0.7854	 	2	 	2	 	 	33.69
1038	 	-2	 	0	 	0	 	0	 	0	 	 	41.1
1039	 	-2	 	0	 	0	 	1	 	0	 	 	-1.522
1040	 	-2	 	0	 	0	 	2	 	0	 	 	-1.537
1041	 	-2	 	0	 	0.7854	 	0	 	1	 	 	-1.586
1042	 	-2	 	0	 	0.7854	 	1	 	1	 	 	38.83
1043	 	-2	 	0	 	0.7854	 	2	 	1	 	 	-1.645
1044	 	-2	 	0	 	1.571	 	0	 	1	 	 	-1.725
1045	 	-2	 	0	 	1.571	 	1	 	1	 	 	34.9
1046	 	-2	 	0	 	1.571	 	2	 	1	 	 	-1.717
1047	 	-2	 	0	 	2.356	 	0	 	1	 	 	-1.984
1048	 	-2	 	0	 	2.356	 	1	 	1	 	 	28.26
1049	 	-2	 	0	 	2.356	 	2	 	1	 	 	-1.918
1050	 	-2	 	0	 	3.142	 	0	 	1	 	 	-2.3
1051	 	-2	 	0	 	3.142	 	1	 	1	 	 	17.85
1052	 	-2	 	0	 	3.142	 	2	 	1	 	 	-2.997
1053	 	-2	 	1	 	-3.142	 	0	 	2	 	 	-2.361
1054	 	-2	 	1	 	-3.142	 	1	 	2	 	 	-4.148
1055	 	-2	 	1	 	-3.142	 	2	 	2	 	 	19.91
1056	 	-2	 	1	 	-2.356	 	0	 	2	 	 	-2.044
1057	 	-2	 	1	 	-2.356	 	1	 	2	 	 	-1.923
1058	 	-2	 	1	 	-2.356	 	2	 	2	 	 	29
1059	 	-2	 	1	 	-1.571	 	0	 	2	 	 	-1.826
1060	 	-2	 	1	 	-1.571	 	1	 	2	 	 	-1.799
1061	 	-2	 	1	 	-1.571	 	2	 	2	 	 	34.01
1062	 	-2	 	1	 	-0.7854	 	0	 	2	 	 	-1.684
1063	 	-2	 	1	 	-0.7854	 	1	 	2	 	 	-1.737
1064	 	-2	 	1	 	-0.7854	 	2	 	2	 	 	37.46
1065	 	-2	 	1	 	0	 	0	 	0	 	 	41.28
1066	 	-2	 	1	 	0	 	1	 	0	 	 	-1.523
1067	 	-2	 	1	 	0	 	2	 	0	 	 	-1.526
1068	 	-2	 	1	 	0.7854	 	0	 	1	 	 	-1.61
1069	 	-2	 	1	 	0.7854	 	1	 	1	 	 	39.02
1070	 	-2	 	1	 	0.7854	 	2	 	1	 	 	-1.553
1071	 	-2	 	1	 	1.571	 	0	 	1	 	 	-1.631
1072	 	-2	 	1	 	1.571	 	1	 	1	 	 	35.47
1073	 	-2	 	1	 	1.571	 	2	 	1	 	 	-1.648
1074	 	-2	 	1	 	2.356	 	0	 	1	 	 	-1.985
1075	 	-2	 	1	 	2.356	 	1	 	1	 	 	31.27
1076	 	-2	 	1	 	2.356	 	2	 	1	 	 	-1.891
1077	 	-2	 	1	 	3.142	 	0	 	1	 	 	-2.339
1078	 	-2	 	1	 	3.142	 	1	 	1	 	 	21
1079	 	-2	 	1	 	3.142	 	2	 	1	 	 	-2.997
1080	 	-2	 	2	 	-3.142	 	0	 	2	 	 	-1.789
1081	 	-2	 	2	 	-3.142	 	1	 	2	 	 	-1.928
1082	 	-2	 	2	 	-3.142	 	2	 	2	 	 	25.8
1083	 	-2	 	2	 	-2.356	 	0	 	2	 	 	-1.646
1084	 	-2	 	2	 	-2.356	 	1	 	2	 	 	-1.6
1085	 	-2	 	2	 	-2.356	 	2	 	2	 	 	38.42
1086	 	-2	 	2	 	-1.571	 	0	 	2	 	 	-1.447
1087	 	-2	 	2	 	-1.571	 	1	 	2	 	 	-1.468
1088	 	-2	 	2	 	-1.571	 	2	 	2	 	 	41.36
1089	 	-2	 	2	 	-0.7854	 	0	 	0	 	 	42.86
1090	 	-2	 	2	 	-0.7854	 	1	 	0	 	 	-1.329
1091	 	-2	 	2	 	-0.7854	 	2	 	0	 	 	-1.287
1092	 	-2	 	2	 	0	 	0	 	1	 	 	-1.457
1093	 	-2	 	2	 	0	 	1	 	1	 	 	41.42
1094	 	-2	 	2	 	0	 	2	 	1	 	 	-1.468
1095	 	-2	 	2	 	0.7854	 	0	 	1	 	 	-1.614
1096	 	-2	 	2	 	0.7854	 	1	 	1	 	 	39.53
1097	 	-2	 	2	 	0.7854	 	2	 	1	 	 	-1.559
1098	 	-2	 	2	 	1.571	 	0	 	1	 	 	-1.715
1099	 	-2	 	2	 	1.571	 	1	 	1	 	 	36.92
1100	 	-2	 	2	 	1.571	 	2	 	1	 	 	-1.678
1101	 	-2	 	2	 	2.356	 	0	 	1	 	 	-2.015
1102	 	-2	 	2	 	2.356	 	1	 	1	 	 	34.43
1103	 	-2	 	2	 	2.356	 	2	 	1	 	 	-2.001
1104	 	-2	 	2	 	3.142	 	0	 	1	 	 	-2.422
1105	 	-2	 	2	 	3.142	 	1	 	1	 	 	32.17
1106	 	-2	 	2	 	3.142	 	2	 	1	 	 	-2.997
1107	 	-2	 	3	 	-3.142	 	0	 	2	 	 	-2.168
1108	 	-2	 	3	 	-3.142	 	1	 	2	 	 	-2.73
1109	 	-2	 	3	 	-3.142	 	2	 	2	 	 	26.91
1110	 	-2	 	3	 	-2.356	 	0	 	2	 	 	-1.892
1111	 	-2	 	3	 	-2.356	 	1	 	2	 	 	-1.88
1112	 	-2	 	3	 	-2.356	 	2	 	2	 	 	36.35
1113	 	-2	 	3	 	-1.571	 	0	 	0	 	 	39.51
1114	 	-2	 	3	 	-1.571	 	1	 	0	 	 	-1.736
1115	 	-2	 	3	 	-1.571	 	2	 	0	 	 	-1.739
1116	 	-2	 	3	 	-0.7854	 	0	 	1	 	 	-1.954
1117	 	-2	 	3	 	-0.7854	 	1	 	1	 	 	35.71
1118	 	-2	 	3	 	-0.7854	 	2	 	1	 	 	-1.959
1119	 	-2	 	3	 	0	 	0	 	1	 	 	-2.184
1120	 	-2	 	3	 	0	 	1	 	1	 	 	32.58
1121	 	-2	 	3	 	0	 	2	 	1	 	 	-2.113
1122	 	-2	 	3	 	0.7854	 	0	 	1	 	 	-2.647
1123	 	-2	 	3	 	0.7854	 	1	 	1	 	 	28.44
1124	 	-2	 	3	 	0.7854	 	2	 	1	 	 	-2.644
1125	 	-2	 	3	 	1.571	 	0	 	1	 	 	-3.228
1126	 	-2	 	3	 	1.571	 	1	 	1	 	 	22.69
1127	 	-2	 	3	 	1.571	 	2	 	1	 	 	-3.138
1128	 	-2	 	3	 	2.356	 	0	 	1	 	 	-3.778
1129	 	-2	 	3	 	2.356	 	1	 	1	 	 	14.6
1130	 	-2	 	3	 	2.356	 	2	 	1	 	 	-3.685
1131	 	-2	 	3	 	3.142	 	0	 	0	 	 	26.21
1132	 	-2	 	3	 	3.142	 	1	 	0	 	 	-3.753
1133	 	-2	 	3	 	3.142	 	2	 	0	 	 	-3.907
1134	 	-2	 	4	 	-3.142	 	0	 	2	 	 	-2.349
1135	 	-2	 	4	 	-3.142	 	1	 	2	 	 	-2.997
1136	 	-2	 	4	 	-3.142	 	2	 	2	 	 	27.58
1137	 	-2	 	4	 	-2.356	 	0	 	0	 	 	33.84
1138	 	-2	 	4	 	-2.356	 	1	 	0	 	 	-1.98
1139	 	-2	 	4	 	-2.356	 	2	 	0	 	 	-2.015
1140	 	-2	 	4	 	-1.571	 	0	 	0	 	 	37.08
1141	 	-2	 	4	 	-1.571	 	1	 	0	 	 	-1.956
1142	 	-2	 	4	 	-1.571	 	2	 	0	 	 	-1.969
1143	 	-2	 	4	 	-0.7854	 	0	 	1	 	 	-2.284
1144	 	-2	 	4	 	-0.7854	 	1	 	1	 	 	34.17
1145	 	-2	 	4	 	-0.7854	 	2	 	1	 	 	-2.252
1146	 	-2	 	4	 	0	 	0	 	1	 	 	-2.677
1147	 	-2	 	4	 	0	 	1	 	1	 	 	31.85
1148	 	-2	 	4	 	0	 	2	 	1	 	 	-2.731
1149	 	-2	 	4	 	0.7854	 	0	 	1	 	 	-3.352
1150	 	-2	 	4	 	0.7854	 	1	 	1	 	 	28.94
1151	 	-2	 	4	 	0.7854	 	2	 	1	 	 	-3.299
1152	 	-2	 	4	 	1.571	 	0	 	1	 	 	-4.028
1153	 	-2	 	4	 	1.571	 	1	 	1	 	 	23.28
1154	 	-2	 	4	 	1.571	 	2	 	1	 	 	-3.995
1155	 	-2	 	4	 	2.356	 	0	 	1	 	 	-4.583
1156	 	-2	 	4	 	2.356	 	1	 	1	 	 	16.05
1157	 	-2	 	4	 	2.356	 	2	 	1	 	 	-4.641
1158	 	-2	 	4	 	3.142	 	0	 	1	 	 	-5.033
1159	 	-2	 	4	 	3.142	 	1	 	1	 	 	5.604
1160	 	-2	 	4	 	3.142	 	2	 	1	 	 	-5.648
1161	 	-2	 	5	 	-3.142	 	0	 	2	 	 	-2.338
1162	 	-2	 	5	 	-3.142	 	1	 	2	 	 	-2.997
1163	 	-2	 	5	 	-3.142	 	2	 	2	 	 	18.1
1164	 	-2	 	5	 	-2.356	 	0	 	2	 	 	-1.977
1165	 	-2	 	5	 	-2.356	 	1	 	2	 	 	-1.988
1166	 	-2	 	5	 	-2.356	 	2	 	2	 	 	28.07
1167	 	-2	 	5	 	-1.571	 	0	 	0	 	 	34.74
1168	 	-2	 	5	 	-1.571	 	1	 	0	 	 	-1.904
1169	 	-2	 	5	 	-1.571	 	2	 	0	 	 	-1.984
1170	 	-2	 	5	 	-0.7854	 	0	 	1	 	 	-2.596
1171	 	-2	 	5	 	-0.7854	 	1	 	1	 	 	32.67
1172	 	-2	 	5	 	-0.7854	 	2	 	1	 	 	-2.627
1173	 	-2	 	5	 	0	 	0	 	1	 	 	-3.362
1174	 	-2	 	5	 	0	 	1	 	1	 	 	30.62
1175	 	-2	 	5	 	0	 	2	 	1	 	 	-3.466
1176	 	-2	 	5	 	0.7854	 	0	 	1	 	 	-7.62
1177	 	-2	 	5	 	0.7854	 	1	 	1	 	 	28.16
1178	 	-2	 	5	 	0.7854	 	2	 	1	 	 	-4.271
1179	 	-2	 	5	 	1.571	 	0	 	1	 	 	-8.236
1180	 	-2	 	5	 	1.571	 	1	 	1	 	 	24.11
1181	 	-2	 	5	 	1.571	 	2	 	1	 	 	-5.014
1182	 	-2	 	5	 	2.356	 	0	 	1	 	 	-8.393
1183	 	-2	 	5	 	2.356	 	1	 	1	 	 	17.43
1184	 	-2	 	5	 	2.356	 	2	 	1	 	 	-5.777
