Gamma     = 0.99 , alpha    = 0.1 , episodes            = 25000
n actions = 3    , n states = 441 , n state action pair = 1323

row	 	 x	 	 y	 	theta	 	actions	 	best action	 	Q Table
1145	 	1.5	 	-1.5	 	-0.7854	 	2	 	2	 	 	38.92
1146	 	1.5	 	-1.5	 	0	 	0	 	2	 	 	-2.997
1147	 	1.5	 	-1.5	 	0	 	1	 	2	 	 	-2.39
1148	 	1.5	 	-1.5	 	0	 	2	 	2	 	 	43.06
1149	 	1.5	 	-1.5	 	0.7854	 	0	 	2	 	 	-1.999
1150	 	1.5	 	-1.5	 	0.7854	 	1	 	2	 	 	-1.72
1151	 	1.5	 	-1.5	 	0.7854	 	2	 	2	 	 	47.27
1152	 	1.5	 	-1.5	 	1.571	 	0	 	0	 	 	51.04
1153	 	1.5	 	-1.5	 	1.571	 	1	 	0	 	 	-0.9819
1154	 	1.5	 	-1.5	 	1.571	 	2	 	0	 	 	-0.9549
1155	 	1.5	 	-1.5	 	2.356	 	0	 	1	 	 	-0.6513
1156	 	1.5	 	-1.5	 	2.356	 	1	 	1	 	 	43.76
1157	 	1.5	 	-1.5	 	2.356	 	2	 	1	 	 	-0.7354
1158	 	1.5	 	-1.5	 	3.142	 	0	 	1	 	 	-0.8139
1159	 	1.5	 	-1.5	 	3.142	 	1	 	1	 	 	31.66
1160	 	1.5	 	-1.5	 	3.142	 	2	 	1	 	 	-1
1161	 	1.5	 	-1	 	-3.142	 	0	 	0	 	 	-0.9995
1162	 	1.5	 	-1	 	-3.142	 	1	 	0	 	 	-1
1163	 	1.5	 	-1	 	-3.142	 	2	 	0	 	 	-1.01
1164	 	1.5	 	-1	 	-2.356	 	0	 	2	 	 	-1.857
1165	 	1.5	 	-1	 	-2.356	 	1	 	2	 	 	-1.728
1166	 	1.5	 	-1	 	-2.356	 	2	 	2	 	 	26.88
1167	 	1.5	 	-1	 	-1.571	 	0	 	2	 	 	-2.044
1168	 	1.5	 	-1	 	-1.571	 	1	 	2	 	 	-1.938
1169	 	1.5	 	-1	 	-1.571	 	2	 	2	 	 	36.36
1170	 	1.5	 	-1	 	-0.7854	 	0	 	2	 	 	-1.9
1171	 	1.5	 	-1	 	-0.7854	 	1	 	2	 	 	-1.828
1172	 	1.5	 	-1	 	-0.7854	 	2	 	2	 	 	43.25
1173	 	1.5	 	-1	 	0	 	0	 	2	 	 	-1.999
1174	 	1.5	 	-1	 	0	 	1	 	2	 	 	-1.592
1175	 	1.5	 	-1	 	0	 	2	 	2	 	 	48.38
1176	 	1.5	 	-1	 	0.7854	 	0	 	2	 	 	-1.999
1177	 	1.5	 	-1	 	0.7854	 	1	 	2	 	 	-1.4
1178	 	1.5	 	-1	 	0.7854	 	2	 	2	 	 	52.1
1179	 	1.5	 	-1	 	1.571	 	0	 	0	 	 	54.34
1180	 	1.5	 	-1	 	1.571	 	1	 	0	 	 	-0.9559
1181	 	1.5	 	-1	 	1.571	 	2	 	0	 	 	-0.9291
1182	 	1.5	 	-1	 	2.356	 	0	 	1	 	 	-0.7615
1183	 	1.5	 	-1	 	2.356	 	1	 	1	 	 	45.68
1184	 	1.5	 	-1	 	2.356	 	2	 	1	 	 	-0.7879
1185	 	1.5	 	-1	 	3.142	 	0	 	1	 	 	-0.6126
1186	 	1.5	 	-1	 	3.142	 	1	 	1	 	 	35.43
1187	 	1.5	 	-1	 	3.142	 	2	 	1	 	 	-1
1188	 	1.5	 	-0.5	 	-3.142	 	0	 	0	 	 	25.96
1189	 	1.5	 	-0.5	 	-3.142	 	1	 	0	 	 	-1.999
1190	 	1.5	 	-0.5	 	-3.142	 	2	 	0	 	 	-1.619
1191	 	1.5	 	-0.5	 	-2.356	 	0	 	0	 	 	-0.9999
1192	 	1.5	 	-0.5	 	-2.356	 	1	 	0	 	 	-1.017
1193	 	1.5	 	-0.5	 	-2.356	 	2	 	0	 	 	-1.058
1194	 	1.5	 	-0.5	 	-1.571	 	0	 	2	 	 	-1.537
1195	 	1.5	 	-0.5	 	-1.571	 	1	 	2	 	 	-1.474
1196	 	1.5	 	-0.5	 	-1.571	 	2	 	2	 	 	30.8
1197	 	1.5	 	-0.5	 	-0.7854	 	0	 	2	 	 	-1.999
1198	 	1.5	 	-0.5	 	-0.7854	 	1	 	2	 	 	-1.344
1199	 	1.5	 	-0.5	 	-0.7854	 	2	 	2	 	 	38.37
1200	 	1.5	 	-0.5	 	0	 	0	 	2	 	 	-1.999
1201	 	1.5	 	-0.5	 	0	 	1	 	2	 	 	-1.305
1202	 	1.5	 	-0.5	 	0	 	2	 	2	 	 	45.51
1203	 	1.5	 	-0.5	 	0.7854	 	0	 	2	 	 	-1
1204	 	1.5	 	-0.5	 	0.7854	 	1	 	2	 	 	-0.9031
1205	 	1.5	 	-0.5	 	0.7854	 	2	 	2	 	 	51.54
1206	 	1.5	 	-0.5	 	1.571	 	0	 	0	 	 	56.39
1207	 	1.5	 	-0.5	 	1.571	 	1	 	0	 	 	-0.532
1208	 	1.5	 	-0.5	 	1.571	 	2	 	0	 	 	-0.5846
1209	 	1.5	 	-0.5	 	2.356	 	0	 	1	 	 	-0.4095
1210	 	1.5	 	-0.5	 	2.356	 	1	 	1	 	 	51.14
1211	 	1.5	 	-0.5	 	2.356	 	2	 	1	 	 	-0.3767
1212	 	1.5	 	-0.5	 	3.142	 	0	 	1	 	 	-0.6661
1213	 	1.5	 	-0.5	 	3.142	 	1	 	1	 	 	42.98
1214	 	1.5	 	-0.5	 	3.142	 	2	 	1	 	 	-1
1215	 	1.5	 	0	 	-3.142	 	0	 	2	 	 	-0.9618
1216	 	1.5	 	0	 	-3.142	 	1	 	2	 	 	-1
1217	 	1.5	 	0	 	-3.142	 	2	 	2	 	 	29.29
1218	 	1.5	 	0	 	-2.356	 	0	 	2	 	 	-1.329
1219	 	1.5	 	0	 	-2.356	 	1	 	2	 	 	-1.319
1220	 	1.5	 	0	 	-2.356	 	2	 	2	 	 	36.23
1221	 	1.5	 	0	 	-1.571	 	0	 	2	 	 	-1.191
1222	 	1.5	 	0	 	-1.571	 	1	 	2	 	 	-1.127
1223	 	1.5	 	0	 	-1.571	 	2	 	2	 	 	41.91
1224	 	1.5	 	0	 	-0.7854	 	0	 	2	 	 	-3.458
1225	 	1.5	 	0	 	-0.7854	 	1	 	2	 	 	-1.125
1226	 	1.5	 	0	 	-0.7854	 	2	 	2	 	 	47.71
1227	 	1.5	 	0	 	0	 	0	 	2	 	 	-1
1228	 	1.5	 	0	 	0	 	1	 	2	 	 	-0.9821
1229	 	1.5	 	0	 	0	 	2	 	2	 	 	52.66
1230	 	1.5	 	0	 	0.7854	 	0	 	2	 	 	-1.9
1231	 	1.5	 	0	 	0.7854	 	1	 	2	 	 	-0.8074
1232	 	1.5	 	0	 	0.7854	 	2	 	2	 	 	56.38
1233	 	1.5	 	0	 	1.571	 	0	 	0	 	 	58.34
1234	 	1.5	 	0	 	1.571	 	1	 	0	 	 	-0.322
1235	 	1.5	 	0	 	1.571	 	2	 	0	 	 	-0.3538
1236	 	1.5	 	0	 	2.356	 	0	 	1	 	 	-0.2809
1237	 	1.5	 	0	 	2.356	 	1	 	1	 	 	51.26
1238	 	1.5	 	0	 	2.356	 	2	 	1	 	 	-0.2926
1239	 	1.5	 	0	 	3.142	 	0	 	1	 	 	-0.3439
1240	 	1.5	 	0	 	3.142	 	1	 	1	 	 	42.26
1241	 	1.5	 	0	 	3.142	 	2	 	1	 	 	-1
1242	 	1.5	 	0.5	 	-3.142	 	0	 	2	 	 	-1.29
1243	 	1.5	 	0.5	 	-3.142	 	1	 	2	 	 	-1.999
1244	 	1.5	 	0.5	 	-3.142	 	2	 	2	 	 	27.96
1245	 	1.5	 	0.5	 	-2.356	 	0	 	2	 	 	-0.8649
1246	 	1.5	 	0.5	 	-2.356	 	1	 	2	 	 	-0.9422
1247	 	1.5	 	0.5	 	-2.356	 	2	 	2	 	 	36.19
1248	 	1.5	 	0.5	 	-1.571	 	0	 	2	 	 	-0.7972
1249	 	1.5	 	0.5	 	-1.571	 	1	 	2	 	 	-0.8387
1250	 	1.5	 	0.5	 	-1.571	 	2	 	2	 	 	42.53
1251	 	1.5	 	0.5	 	-0.7854	 	0	 	2	 	 	-1
1252	 	1.5	 	0.5	 	-0.7854	 	1	 	2	 	 	-0.7292
1253	 	1.5	 	0.5	 	-0.7854	 	2	 	2	 	 	47.83
1254	 	1.5	 	0.5	 	0	 	0	 	2	 	 	-1
1255	 	1.5	 	0.5	 	0	 	1	 	2	 	 	-0.4956
1256	 	1.5	 	0.5	 	0	 	2	 	2	 	 	52.7
1257	 	1.5	 	0.5	 	0.7854	 	0	 	2	 	 	-1
1258	 	1.5	 	0.5	 	0.7854	 	1	 	2	 	 	-0.3255
1259	 	1.5	 	0.5	 	0.7854	 	2	 	2	 	 	56.43
1260	 	1.5	 	0.5	 	1.571	 	0	 	0	 	 	60.03
1261	 	1.5	 	0.5	 	1.571	 	1	 	0	 	 	-0.1099
1262	 	1.5	 	0.5	 	1.571	 	2	 	0	 	 	-0.1
1263	 	1.5	 	0.5	 	2.356	 	0	 	1	 	 	-0.1
1264	 	1.5	 	0.5	 	2.356	 	1	 	1	 	 	53.97
1265	 	1.5	 	0.5	 	2.356	 	2	 	1	 	 	0
1266	 	1.5	 	0.5	 	3.142	 	0	 	1	 	 	-0.1
1267	 	1.5	 	0.5	 	3.142	 	1	 	1	 	 	45.16
1268	 	1.5	 	0.5	 	3.142	 	2	 	1	 	 	-1
1269	 	1.5	 	1	 	-3.142	 	0	 	2	 	 	-0.8499
1270	 	1.5	 	1	 	-3.142	 	1	 	2	 	 	-1
1271	 	1.5	 	1	 	-3.142	 	2	 	2	 	 	31.58
1272	 	1.5	 	1	 	-2.356	 	0	 	2	 	 	-0.7966
1273	 	1.5	 	1	 	-2.356	 	1	 	2	 	 	-0.7719
1274	 	1.5	 	1	 	-2.356	 	2	 	2	 	 	39.32
1275	 	1.5	 	1	 	-1.571	 	0	 	2	 	 	-0.5258
1276	 	1.5	 	1	 	-1.571	 	1	 	2	 	 	-0.5812
1277	 	1.5	 	1	 	-1.571	 	2	 	2	 	 	45.04
1278	 	1.5	 	1	 	-0.7854	 	0	 	2	 	 	-1
1279	 	1.5	 	1	 	-0.7854	 	1	 	2	 	 	-0.457
1280	 	1.5	 	1	 	-0.7854	 	2	 	2	 	 	50.54
1281	 	1.5	 	1	 	0	 	0	 	2	 	 	-1
1282	 	1.5	 	1	 	0	 	1	 	2	 	 	-0.3077
1283	 	1.5	 	1	 	0	 	2	 	2	 	 	56.2
1284	 	1.5	 	1	 	0.7854	 	0	 	2	 	 	-1
1285	 	1.5	 	1	 	0.7854	 	1	 	2	 	 	-0.1099
1286	 	1.5	 	1	 	0.7854	 	2	 	2	 	 	60.03
1287	 	1.5	 	1	 	1.571	 	0	 	0	 	 	61.66
1288	 	1.5	 	1	 	1.571	 	1	 	0	 	 	0
1289	 	1.5	 	1	 	1.571	 	2	 	0	 	 	-0.1
1290	 	1.5	 	1	 	2.356	 	0	 	1	 	 	-0.1
1291	 	1.5	 	1	 	2.356	 	1	 	1	 	 	53.63
1292	 	1.5	 	1	 	2.356	 	2	 	1	 	 	0
1293	 	1.5	 	1	 	3.142	 	0	 	1	 	 	-0.1
1294	 	1.5	 	1	 	3.142	 	1	 	1	 	 	42.91
1295	 	1.5	 	1	 	3.142	 	2	 	1	 	 	0
1296	 	1.5	 	1.5	 	-3.142	 	0	 	2	 	 	-0.1188
1297	 	1.5	 	1.5	 	-3.142	 	1	 	2	 	 	-1
1298	 	1.5	 	1.5	 	-3.142	 	2	 	2	 	 	61.57
1299	 	1.5	 	1.5	 	-2.356	 	0	 	1	 	 	-0.1
1300	 	1.5	 	1.5	 	-2.356	 	1	 	1	 	 	61.69
1301	 	1.5	 	1.5	 	-2.356	 	2	 	1	 	 	0
1302	 	1.5	 	1.5	 	-1.571	 	0	 	1	 	 	-0.1
1303	 	1.5	 	1.5	 	-1.571	 	1	 	1	 	 	57.48
1304	 	1.5	 	1.5	 	-1.571	 	2	 	1	 	 	0
1305	 	1.5	 	1.5	 	-0.7854	 	0	 	1	 	 	-1
1306	 	1.5	 	1.5	 	-0.7854	 	1	 	1	 	 	58.88
1307	 	1.5	 	1.5	 	-0.7854	 	2	 	1	 	 	0
1308	 	1.5	 	1.5	 	0	 	0	 	1	 	 	-1
1309	 	1.5	 	1.5	 	0	 	1	 	1	 	 	56.82
1310	 	1.5	 	1.5	 	0	 	2	 	1	 	 	0
1311	 	1.5	 	1.5	 	0.7854	 	0	 	1	 	 	-1
1312	 	1.5	 	1.5	 	0.7854	 	1	 	1	 	 	52.59
1313	 	1.5	 	1.5	 	0.7854	 	2	 	1	 	 	0
1314	 	1.5	 	1.5	 	1.571	 	0	 	1	 	 	-1
1315	 	1.5	 	1.5	 	1.571	 	1	 	1	 	 	52.18
1316	 	1.5	 	1.5	 	1.571	 	2	 	1	 	 	0
1317	 	1.5	 	1.5	 	2.356	 	0	 	1	 	 	-1
1318	 	1.5	 	1.5	 	2.356	 	1	 	1	 	 	50.55
1319	 	1.5	 	1.5	 	2.356	 	2	 	1	 	 	0
1320	 	1.5	 	1.5	 	3.142	 	0	 	1	 	 	-0.1216
1321	 	1.5	 	1.5	 	3.142	 	1	 	1	 	 	51.53
1322	 	1.5	 	1.5	 	3.142	 	2	 	1	 	 	0
