Gamma     = 0.99 , alpha    = 0.1 , episodes            = 30000
n actions = 3    , n states = 504 , n state action pair = 1512

row	 	 x	 	 y	 	theta	 	actions	 	best action	 	Q Table
763	 	-4.5	 	0.5	 	-1.571	 	1	 	1	 	 	-2.97
764	 	-4.5	 	0.5	 	-1.571	 	2	 	1	 	 	-3.1
765	 	-4.5	 	0.5	 	-0.7854	 	0	 	2	 	 	-4.739
766	 	-4.5	 	0.5	 	-0.7854	 	1	 	2	 	 	-3.876
767	 	-4.5	 	0.5	 	-0.7854	 	2	 	2	 	 	12.91
768	 	-4.5	 	0.5	 	0	 	0	 	0	 	 	21.09
769	 	-4.5	 	0.5	 	0	 	1	 	0	 	 	-3.703
770	 	-4.5	 	0.5	 	0	 	2	 	0	 	 	-3.667
771	 	-4.5	 	0.5	 	0.7854	 	0	 	2	 	 	-3.084
772	 	-4.5	 	0.5	 	0.7854	 	1	 	2	 	 	-3.05
773	 	-4.5	 	0.5	 	0.7854	 	2	 	2	 	 	-2.967
774	 	-4.5	 	0.5	 	1.571	 	0	 	2	 	 	-2.003
775	 	-4.5	 	0.5	 	1.571	 	1	 	2	 	 	-2.074
776	 	-4.5	 	0.5	 	1.571	 	2	 	2	 	 	-1.99
777	 	-4.5	 	0.5	 	2.356	 	0	 	0	 	 	-1
778	 	-4.5	 	0.5	 	2.356	 	1	 	0	 	 	-1.031
779	 	-4.5	 	0.5	 	2.356	 	2	 	0	 	 	-1.066
780	 	-4.5	 	0.5	 	3.142	 	0	 	0	 	 	-1
781	 	-4.5	 	0.5	 	3.142	 	1	 	0	 	 	-1.073
782	 	-4.5	 	0.5	 	3.142	 	2	 	0	 	 	-1
783	 	-4.5	 	1	 	-3.142	 	0	 	0	 	 	-1
784	 	-4.5	 	1	 	-3.142	 	1	 	0	 	 	-1
785	 	-4.5	 	1	 	-3.142	 	2	 	0	 	 	-1.069
786	 	-4.5	 	1	 	-2.356	 	0	 	0	 	 	-1
787	 	-4.5	 	1	 	-2.356	 	1	 	0	 	 	-1.047
788	 	-4.5	 	1	 	-2.356	 	2	 	0	 	 	-1.052
789	 	-4.5	 	1	 	-1.571	 	0	 	1	 	 	-2.047
790	 	-4.5	 	1	 	-1.571	 	1	 	1	 	 	-1.99
791	 	-4.5	 	1	 	-1.571	 	2	 	1	 	 	-2
792	 	-4.5	 	1	 	-0.7854	 	0	 	2	 	 	-2.859
793	 	-4.5	 	1	 	-0.7854	 	1	 	2	 	 	-2.628
794	 	-4.5	 	1	 	-0.7854	 	2	 	2	 	 	17.48
795	 	-4.5	 	1	 	0	 	0	 	2	 	 	-2.683
796	 	-4.5	 	1	 	0	 	1	 	2	 	 	-2.642
797	 	-4.5	 	1	 	0	 	2	 	2	 	 	25.14
798	 	-4.5	 	1	 	0.7854	 	0	 	2	 	 	-2.478
799	 	-4.5	 	1	 	0.7854	 	1	 	2	 	 	-2.306
800	 	-4.5	 	1	 	0.7854	 	2	 	2	 	 	31.37
801	 	-4.5	 	1	 	1.571	 	0	 	0	 	 	36.46
802	 	-4.5	 	1	 	1.571	 	1	 	0	 	 	-1.938
803	 	-4.5	 	1	 	1.571	 	2	 	0	 	 	-1.844
804	 	-4.5	 	1	 	2.356	 	0	 	0	 	 	-1
805	 	-4.5	 	1	 	2.356	 	1	 	0	 	 	-1.074
806	 	-4.5	 	1	 	2.356	 	2	 	0	 	 	-1.092
807	 	-4.5	 	1	 	3.142	 	0	 	0	 	 	-1
808	 	-4.5	 	1	 	3.142	 	1	 	0	 	 	-1.017
809	 	-4.5	 	1	 	3.142	 	2	 	0	 	 	-1
810	 	-4.5	 	1.5	 	-3.142	 	0	 	0	 	 	-1
811	 	-4.5	 	1.5	 	-3.142	 	1	 	0	 	 	-1.9
812	 	-4.5	 	1.5	 	-3.142	 	2	 	0	 	 	-1.013
813	 	-4.5	 	1.5	 	-2.356	 	0	 	0	 	 	-1
814	 	-4.5	 	1.5	 	-2.356	 	1	 	0	 	 	-1.002
815	 	-4.5	 	1.5	 	-2.356	 	2	 	0	 	 	-1.088
816	 	-4.5	 	1.5	 	-1.571	 	0	 	1	 	 	-2.018
817	 	-4.5	 	1.5	 	-1.571	 	1	 	1	 	 	-1.99
818	 	-4.5	 	1.5	 	-1.571	 	2	 	1	 	 	-2.043
819	 	-4.5	 	1.5	 	-0.7854	 	0	 	2	 	 	-2.621
820	 	-4.5	 	1.5	 	-0.7854	 	1	 	2	 	 	-2.61
821	 	-4.5	 	1.5	 	-0.7854	 	2	 	2	 	 	20.53
822	 	-4.5	 	1.5	 	0	 	0	 	2	 	 	-2.868
823	 	-4.5	 	1.5	 	0	 	1	 	2	 	 	-2.741
824	 	-4.5	 	1.5	 	0	 	2	 	2	 	 	26.91
825	 	-4.5	 	1.5	 	0.7854	 	0	 	2	 	 	-2.552
826	 	-4.5	 	1.5	 	0.7854	 	1	 	2	 	 	-2.531
827	 	-4.5	 	1.5	 	0.7854	 	2	 	2	 	 	33.79
828	 	-4.5	 	1.5	 	1.571	 	0	 	0	 	 	40.5
829	 	-4.5	 	1.5	 	1.571	 	1	 	0	 	 	-1.898
830	 	-4.5	 	1.5	 	1.571	 	2	 	0	 	 	-1.876
831	 	-4.5	 	1.5	 	2.356	 	0	 	0	 	 	-1
832	 	-4.5	 	1.5	 	2.356	 	1	 	0	 	 	-1.026
833	 	-4.5	 	1.5	 	2.356	 	2	 	0	 	 	-1.058
834	 	-4.5	 	1.5	 	3.142	 	0	 	0	 	 	-1
835	 	-4.5	 	1.5	 	3.142	 	1	 	0	 	 	-1.063
836	 	-4.5	 	1.5	 	3.142	 	2	 	0	 	 	-1
837	 	-4.5	 	2	 	-3.142	 	0	 	0	 	 	-1
838	 	-4.5	 	2	 	-3.142	 	1	 	0	 	 	-1
839	 	-4.5	 	2	 	-3.142	 	2	 	0	 	 	-1.081
840	 	-4.5	 	2	 	-2.356	 	0	 	0	 	 	-1
841	 	-4.5	 	2	 	-2.356	 	1	 	0	 	 	-1.035
842	 	-4.5	 	2	 	-2.356	 	2	 	0	 	 	-1.018
843	 	-4.5	 	2	 	-1.571	 	0	 	1	 	 	-1.994
844	 	-4.5	 	2	 	-1.571	 	1	 	1	 	 	-1.989
845	 	-4.5	 	2	 	-1.571	 	2	 	1	 	 	-1.995
846	 	-4.5	 	2	 	-0.7854	 	0	 	2	 	 	-2.77
847	 	-4.5	 	2	 	-0.7854	 	1	 	2	 	 	-2.61
848	 	-4.5	 	2	 	-0.7854	 	2	 	2	 	 	24.45
849	 	-4.5	 	2	 	0	 	0	 	2	 	 	-2.594
850	 	-4.5	 	2	 	0	 	1	 	2	 	 	-2.58
851	 	-4.5	 	2	 	0	 	2	 	2	 	 	31.56
852	 	-4.5	 	2	 	0.7854	 	0	 	2	 	 	-2.594
853	 	-4.5	 	2	 	0.7854	 	1	 	2	 	 	-2.425
854	 	-4.5	 	2	 	0.7854	 	2	 	2	 	 	38.59
855	 	-4.5	 	2	 	1.571	 	0	 	0	 	 	43.16
856	 	-4.5	 	2	 	1.571	 	1	 	0	 	 	-1.85
857	 	-4.5	 	2	 	1.571	 	2	 	0	 	 	-1.849
858	 	-4.5	 	2	 	2.356	 	0	 	0	 	 	-1
859	 	-4.5	 	2	 	2.356	 	1	 	0	 	 	-1.038
860	 	-4.5	 	2	 	2.356	 	2	 	0	 	 	-1.049
861	 	-4.5	 	2	 	3.142	 	0	 	0	 	 	-1
862	 	-4.5	 	2	 	3.142	 	1	 	0	 	 	-1.072
863	 	-4.5	 	2	 	3.142	 	2	 	0	 	 	-1.9
864	 	-4.5	 	2.5	 	-3.142	 	0	 	0	 	 	-1
865	 	-4.5	 	2.5	 	-3.142	 	1	 	0	 	 	-1
866	 	-4.5	 	2.5	 	-3.142	 	2	 	0	 	 	-1.065
867	 	-4.5	 	2.5	 	-2.356	 	0	 	0	 	 	-1
868	 	-4.5	 	2.5	 	-2.356	 	1	 	0	 	 	-1.007
869	 	-4.5	 	2.5	 	-2.356	 	2	 	0	 	 	-1.004
870	 	-4.5	 	2.5	 	-1.571	 	0	 	2	 	 	-1.988
871	 	-4.5	 	2.5	 	-1.571	 	1	 	2	 	 	-1.958
872	 	-4.5	 	2.5	 	-1.571	 	2	 	2	 	 	25.05
873	 	-4.5	 	2.5	 	-0.7854	 	0	 	2	 	 	-2.548
874	 	-4.5	 	2.5	 	-0.7854	 	1	 	2	 	 	-2.538
875	 	-4.5	 	2.5	 	-0.7854	 	2	 	2	 	 	33.52
876	 	-4.5	 	2.5	 	0	 	0	 	2	 	 	-2.832
877	 	-4.5	 	2.5	 	0	 	1	 	2	 	 	-2.796
878	 	-4.5	 	2.5	 	0	 	2	 	2	 	 	38.74
879	 	-4.5	 	2.5	 	0.7854	 	0	 	2	 	 	-2.808
880	 	-4.5	 	2.5	 	0.7854	 	1	 	2	 	 	-2.823
881	 	-4.5	 	2.5	 	0.7854	 	2	 	2	 	 	42.3
882	 	-4.5	 	2.5	 	1.571	 	0	 	0	 	 	45.65
883	 	-4.5	 	2.5	 	1.571	 	1	 	0	 	 	-2.618
884	 	-4.5	 	2.5	 	1.571	 	2	 	0	 	 	-2.536
885	 	-4.5	 	2.5	 	2.356	 	0	 	2	 	 	-2.101
886	 	-4.5	 	2.5	 	2.356	 	1	 	2	 	 	-2.087
887	 	-4.5	 	2.5	 	2.356	 	2	 	2	 	 	-1.99
888	 	-4.5	 	2.5	 	3.142	 	0	 	0	 	 	-1
889	 	-4.5	 	2.5	 	3.142	 	1	 	0	 	 	-1.147
890	 	-4.5	 	2.5	 	3.142	 	2	 	0	 	 	-1.91
891	 	-4.5	 	3	 	-3.142	 	0	 	0	 	 	55.91
892	 	-4.5	 	3	 	-3.142	 	1	 	0	 	 	-2.72
893	 	-4.5	 	3	 	-3.142	 	2	 	0	 	 	-1.491
894	 	-4.5	 	3	 	-2.356	 	0	 	0	 	 	-1
895	 	-4.5	 	3	 	-2.356	 	1	 	0	 	 	-1.005
896	 	-4.5	 	3	 	-2.356	 	2	 	0	 	 	-1.152
897	 	-4.5	 	3	 	-1.571	 	0	 	1	 	 	-2.074
898	 	-4.5	 	3	 	-1.571	 	1	 	1	 	 	-1.99
899	 	-4.5	 	3	 	-1.571	 	2	 	1	 	 	-2.121
900	 	-4.5	 	3	 	-0.7854	 	0	 	2	 	 	-2.89
901	 	-4.5	 	3	 	-0.7854	 	1	 	2	 	 	-2.822
902	 	-4.5	 	3	 	-0.7854	 	2	 	2	 	 	22.36
903	 	-4.5	 	3	 	0	 	0	 	2	 	 	-3.403
904	 	-4.5	 	3	 	0	 	1	 	2	 	 	-3.281
905	 	-4.5	 	3	 	0	 	2	 	2	 	 	34.64
906	 	-4.5	 	3	 	0.7854	 	0	 	2	 	 	-3.746
907	 	-4.5	 	3	 	0.7854	 	1	 	2	 	 	-3.527
908	 	-4.5	 	3	 	0.7854	 	2	 	2	 	 	41.86
909	 	-4.5	 	3	 	1.571	 	0	 	0	 	 	48.16
910	 	-4.5	 	3	 	1.571	 	1	 	0	 	 	-3.816
911	 	-4.5	 	3	 	1.571	 	2	 	0	 	 	-3.793
912	 	-4.5	 	3	 	2.356	 	0	 	1	 	 	-4.368
913	 	-4.5	 	3	 	2.356	 	1	 	1	 	 	38.69
914	 	-4.5	 	3	 	2.356	 	2	 	1	 	 	-4.274
915	 	-4.5	 	3	 	3.142	 	0	 	0	 	 	25.49
916	 	-4.5	 	3	 	3.142	 	1	 	0	 	 	-4.749
917	 	-4.5	 	3	 	3.142	 	2	 	0	 	 	-4.937
918	 	-4.5	 	3.5	 	-3.142	 	0	 	2	 	 	-1.494
919	 	-4.5	 	3.5	 	-3.142	 	1	 	2	 	 	-1.999
920	 	-4.5	 	3.5	 	-3.142	 	2	 	2	 	 	56.49
921	 	-4.5	 	3.5	 	-2.356	 	0	 	0	 	 	58.76
922	 	-4.5	 	3.5	 	-2.356	 	1	 	0	 	 	-1.175
923	 	-4.5	 	3.5	 	-2.356	 	2	 	0	 	 	-1.188
924	 	-4.5	 	3.5	 	-1.571	 	0	 	1	 	 	-1.588
925	 	-4.5	 	3.5	 	-1.571	 	1	 	1	 	 	57
926	 	-4.5	 	3.5	 	-1.571	 	2	 	1	 	 	-1.659
927	 	-4.5	 	3.5	 	-0.7854	 	0	 	1	 	 	-2.297
928	 	-4.5	 	3.5	 	-0.7854	 	1	 	1	 	 	55.32
929	 	-4.5	 	3.5	 	-0.7854	 	2	 	1	 	 	-2.37
930	 	-4.5	 	3.5	 	0	 	0	 	1	 	 	-3.107
931	 	-4.5	 	3.5	 	0	 	1	 	1	 	 	53.67
932	 	-4.5	 	3.5	 	0	 	2	 	1	 	 	-3.048
933	 	-4.5	 	3.5	 	0.7854	 	0	 	1	 	 	-3.994
934	 	-4.5	 	3.5	 	0.7854	 	1	 	1	 	 	52.03
935	 	-4.5	 	3.5	 	0.7854	 	2	 	1	 	 	-3.788
936	 	-4.5	 	3.5	 	1.571	 	0	 	1	 	 	-4.767
937	 	-4.5	 	3.5	 	1.571	 	1	 	1	 	 	50.41
938	 	-4.5	 	3.5	 	1.571	 	2	 	1	 	 	-4.662
939	 	-4.5	 	3.5	 	2.356	 	0	 	1	 	 	-5.767
940	 	-4.5	 	3.5	 	2.356	 	1	 	1	 	 	48.79
941	 	-4.5	 	3.5	 	2.356	 	2	 	1	 	 	-5.269
942	 	-4.5	 	3.5	 	3.142	 	0	 	1	 	 	-5.822
943	 	-4.5	 	3.5	 	3.142	 	1	 	1	 	 	44.67
944	 	-4.5	 	3.5	 	3.142	 	2	 	1	 	 	-6.385
945	 	-4	 	0.5	 	-3.142	 	0	 	0	 	 	-1.99
946	 	-4	 	0.5	 	-3.142	 	1	 	0	 	 	-2.97
947	 	-4	 	0.5	 	-3.142	 	2	 	0	 	 	-2.027
948	 	-4	 	0.5	 	-2.356	 	0	 	1	 	 	-3.494
949	 	-4	 	0.5	 	-2.356	 	1	 	1	 	 	-2.97
950	 	-4	 	0.5	 	-2.356	 	2	 	1	 	 	-3.053
951	 	-4	 	0.5	 	-1.571	 	0	 	1	 	 	-5.779
952	 	-4	 	0.5	 	-1.571	 	1	 	1	 	 	-3.94
953	 	-4	 	0.5	 	-1.571	 	2	 	1	 	 	-4.009
954	 	-4	 	0.5	 	-0.7854	 	0	 	2	 	 	-4.704
955	 	-4	 	0.5	 	-0.7854	 	1	 	2	 	 	-4.652
956	 	-4	 	0.5	 	-0.7854	 	2	 	2	 	 	18.86
957	 	-4	 	0.5	 	0	 	0	 	2	 	 	-4.581
958	 	-4	 	0.5	 	0	 	1	 	2	 	 	-4.496
959	 	-4	 	0.5	 	0	 	2	 	2	 	 	26.78
960	 	-4	 	0.5	 	0.7854	 	0	 	0	 	 	32.34
961	 	-4	 	0.5	 	0.7854	 	1	 	0	 	 	-3.769
962	 	-4	 	0.5	 	0.7854	 	2	 	0	 	 	-3.763
963	 	-4	 	0.5	 	1.571	 	0	 	1	 	 	-2.998
964	 	-4	 	0.5	 	1.571	 	1	 	1	 	 	22.62
965	 	-4	 	0.5	 	1.571	 	2	 	1	 	 	-2.956
966	 	-4	 	0.5	 	2.356	 	0	 	0	 	 	-1.99
967	 	-4	 	0.5	 	2.356	 	1	 	0	 	 	-2.006
968	 	-4	 	0.5	 	2.356	 	2	 	0	 	 	-2.063
969	 	-4	 	0.5	 	3.142	 	0	 	0	 	 	-1.99
970	 	-4	 	0.5	 	3.142	 	1	 	0	 	 	-2.052
971	 	-4	 	0.5	 	3.142	 	2	 	0	 	 	-1.999
972	 	-4	 	1	 	-3.142	 	0	 	0	 	 	-1.99
973	 	-4	 	1	 	-3.142	 	1	 	0	 	 	-2.72
974	 	-4	 	1	 	-3.142	 	2	 	0	 	 	-2.012
975	 	-4	 	1	 	-2.356	 	0	 	0	 	 	-2.97
976	 	-4	 	1	 	-2.356	 	1	 	0	 	 	-2.97
977	 	-4	 	1	 	-2.356	 	2	 	0	 	 	-3.083
978	 	-4	 	1	 	-1.571	 	0	 	1	 	 	-3.969
979	 	-4	 	1	 	-1.571	 	1	 	1	 	 	-3.939
980	 	-4	 	1	 	-1.571	 	2	 	1	 	 	-3.961
981	 	-4	 	1	 	-0.7854	 	0	 	2	 	 	-4.52
982	 	-4	 	1	 	-0.7854	 	1	 	2	 	 	-4.459
983	 	-4	 	1	 	-0.7854	 	2	 	2	 	 	12.49
984	 	-4	 	1	 	0	 	0	 	0	 	 	25.35
985	 	-4	 	1	 	0	 	1	 	0	 	 	-4.504
986	 	-4	 	1	 	0	 	2	 	0	 	 	-4.466
987	 	-4	 	1	 	0.7854	 	0	 	0	 	 	13.52
988	 	-4	 	1	 	0.7854	 	1	 	0	 	 	-4.011
989	 	-4	 	1	 	0.7854	 	2	 	0	 	 	-3.935
990	 	-4	 	1	 	1.571	 	0	 	2	 	 	-2.989
991	 	-4	 	1	 	1.571	 	1	 	2	 	 	-3.014
992	 	-4	 	1	 	1.571	 	2	 	2	 	 	-2.97
993	 	-4	 	1	 	2.356	 	0	 	0	 	 	-1.99
994	 	-4	 	1	 	2.356	 	1	 	0	 	 	-2.065
995	 	-4	 	1	 	2.356	 	2	 	0	 	 	-2.07
996	 	-4	 	1	 	3.142	 	0	 	0	 	 	-1.99
997	 	-4	 	1	 	3.142	 	1	 	0	 	 	-2.028
998	 	-4	 	1	 	3.142	 	2	 	0	 	 	-1.999
999	 	-4	 	1.5	 	-3.142	 	0	 	0	 	 	-1.99
1000	 	-4	 	1.5	 	-3.142	 	1	 	0	 	 	-1.999
1001	 	-4	 	1.5	 	-3.142	 	2	 	0	 	 	-2.06
1002	 	-4	 	1.5	 	-2.356	 	0	 	0	 	 	-1.99
1003	 	-4	 	1.5	 	-2.356	 	1	 	0	 	 	-2.043
1004	 	-4	 	1.5	 	-2.356	 	2	 	0	 	 	-2.073
1005	 	-4	 	1.5	 	-1.571	 	0	 	1	 	 	-3.102
1006	 	-4	 	1.5	 	-1.571	 	1	 	1	 	 	-2.97
1007	 	-4	 	1.5	 	-1.571	 	2	 	1	 	 	-2.974
1008	 	-4	 	1.5	 	-0.7854	 	0	 	1	 	 	-3.96
1009	 	-4	 	1.5	 	-0.7854	 	1	 	1	 	 	-3.939
1010	 	-4	 	1.5	 	-0.7854	 	2	 	1	 	 	-3.987
1011	 	-4	 	1.5	 	0	 	0	 	2	 	 	-4.41
1012	 	-4	 	1.5	 	0	 	1	 	2	 	 	-4.406
1013	 	-4	 	1.5	 	0	 	2	 	2	 	 	25.31
1014	 	-4	 	1.5	 	0.7854	 	0	 	0	 	 	33.77
1015	 	-4	 	1.5	 	0.7854	 	1	 	0	 	 	-4.005
1016	 	-4	 	1.5	 	0.7854	 	2	 	0	 	 	-3.878
1017	 	-4	 	1.5	 	1.571	 	0	 	2	 	 	-3.048
1018	 	-4	 	1.5	 	1.571	 	1	 	2	 	 	-3.107
1019	 	-4	 	1.5	 	1.571	 	2	 	2	 	 	-2.97
1020	 	-4	 	1.5	 	2.356	 	0	 	0	 	 	-1.99
1021	 	-4	 	1.5	 	2.356	 	1	 	0	 	 	-2.044
1022	 	-4	 	1.5	 	2.356	 	2	 	0	 	 	-2.076
1023	 	-4	 	1.5	 	3.142	 	0	 	0	 	 	-1.99
1024	 	-4	 	1.5	 	3.142	 	1	 	0	 	 	-2.026
1025	 	-4	 	1.5	 	3.142	 	2	 	0	 	 	-2.71
1026	 	-4	 	2	 	-3.142	 	0	 	0	 	 	-1.99
1027	 	-4	 	2	 	-3.142	 	1	 	0	 	 	-1.999
1028	 	-4	 	2	 	-3.142	 	2	 	0	 	 	-2.008
1029	 	-4	 	2	 	-2.356	 	0	 	0	 	 	-1.99
1030	 	-4	 	2	 	-2.356	 	1	 	0	 	 	-2.02
1031	 	-4	 	2	 	-2.356	 	2	 	0	 	 	-2.115
1032	 	-4	 	2	 	-1.571	 	0	 	1	 	 	-3.033
1033	 	-4	 	2	 	-1.571	 	1	 	1	 	 	-2.97
1034	 	-4	 	2	 	-1.571	 	2	 	1	 	 	-2.995
1035	 	-4	 	2	 	-0.7854	 	0	 	2	 	 	-4.007
1036	 	-4	 	2	 	-0.7854	 	1	 	2	 	 	-3.883
1037	 	-4	 	2	 	-0.7854	 	2	 	2	 	 	18.64
1038	 	-4	 	2	 	0	 	0	 	2	 	 	-4.127
1039	 	-4	 	2	 	0	 	1	 	2	 	 	-4.085
1040	 	-4	 	2	 	0	 	2	 	2	 	 	27.62
1041	 	-4	 	2	 	0.7854	 	0	 	0	 	 	35.6
1042	 	-4	 	2	 	0.7854	 	1	 	0	 	 	-4.084
1043	 	-4	 	2	 	0.7854	 	2	 	0	 	 	-4.049
1044	 	-4	 	2	 	1.571	 	0	 	1	 	 	-3.794
1045	 	-4	 	2	 	1.571	 	1	 	1	 	 	27.21
1046	 	-4	 	2	 	1.571	 	2	 	1	 	 	-3.729
1047	 	-4	 	2	 	2.356	 	0	 	0	 	 	-2.969
1048	 	-4	 	2	 	2.356	 	1	 	0	 	 	-2.992
1049	 	-4	 	2	 	2.356	 	2	 	0	 	 	-2.969
1050	 	-4	 	2	 	3.142	 	0	 	0	 	 	-1.99
1051	 	-4	 	2	 	3.142	 	1	 	0	 	 	-2.077
1052	 	-4	 	2	 	3.142	 	2	 	0	 	 	-1.999
1053	 	-4	 	2.5	 	-3.142	 	0	 	0	 	 	-1.99
1054	 	-4	 	2.5	 	-3.142	 	1	 	0	 	 	-1.999
1055	 	-4	 	2.5	 	-3.142	 	2	 	0	 	 	-2.046
1056	 	-4	 	2.5	 	-2.356	 	0	 	0	 	 	-1.99
1057	 	-4	 	2.5	 	-2.356	 	1	 	0	 	 	-2.024
1058	 	-4	 	2.5	 	-2.356	 	2	 	0	 	 	-2.03
1059	 	-4	 	2.5	 	-1.571	 	0	 	1	 	 	-3.027
1060	 	-4	 	2.5	 	-1.571	 	1	 	1	 	 	-2.97
1061	 	-4	 	2.5	 	-1.571	 	2	 	1	 	 	-3.02
1062	 	-4	 	2.5	 	-0.7854	 	0	 	1	 	 	-3.989
1063	 	-4	 	2.5	 	-0.7854	 	1	 	1	 	 	-3.938
1064	 	-4	 	2.5	 	-0.7854	 	2	 	1	 	 	-3.998
1065	 	-4	 	2.5	 	0	 	0	 	0	 	 	28.25
1066	 	-4	 	2.5	 	0	 	1	 	0	 	 	-4.445
1067	 	-4	 	2.5	 	0	 	2	 	0	 	 	-4.48
1068	 	-4	 	2.5	 	0.7854	 	0	 	2	 	 	-4.353
1069	 	-4	 	2.5	 	0.7854	 	1	 	2	 	 	-4.289
1070	 	-4	 	2.5	 	0.7854	 	2	 	2	 	 	23.75
1071	 	-4	 	2.5	 	1.571	 	0	 	0	 	 	34.2
1072	 	-4	 	2.5	 	1.571	 	1	 	0	 	 	-3.888
1073	 	-4	 	2.5	 	1.571	 	2	 	0	 	 	-3.826
1074	 	-4	 	2.5	 	2.356	 	0	 	2	 	 	-3.142
1075	 	-4	 	2.5	 	2.356	 	1	 	2	 	 	-3.038
1076	 	-4	 	2.5	 	2.356	 	2	 	2	 	 	-2.97
1077	 	-4	 	2.5	 	3.142	 	0	 	0	 	 	-1.99
1078	 	-4	 	2.5	 	3.142	 	1	 	0	 	 	-2.121
1079	 	-4	 	2.5	 	3.142	 	2	 	0	 	 	-1.999
1080	 	-4	 	3	 	-3.142	 	0	 	0	 	 	53.46
1081	 	-4	 	3	 	-3.142	 	1	 	0	 	 	-2.997
1082	 	-4	 	3	 	-3.142	 	2	 	0	 	 	-2.114
1083	 	-4	 	3	 	-2.356	 	0	 	1	 	 	-1.978
1084	 	-4	 	3	 	-2.356	 	1	 	1	 	 	49.13
1085	 	-4	 	3	 	-2.356	 	2	 	1	 	 	-2.081
1086	 	-4	 	3	 	-1.571	 	0	 	1	 	 	-2.783
1087	 	-4	 	3	 	-1.571	 	1	 	1	 	 	44.8
1088	 	-4	 	3	 	-1.571	 	2	 	1	 	 	-2.726
1089	 	-4	 	3	 	-0.7854	 	0	 	1	 	 	-3.372
1090	 	-4	 	3	 	-0.7854	 	1	 	1	 	 	37.93
1091	 	-4	 	3	 	-0.7854	 	2	 	1	 	 	-3.386
1092	 	-4	 	3	 	0	 	0	 	1	 	 	-4.009
1093	 	-4	 	3	 	0	 	1	 	1	 	 	31.19
1094	 	-4	 	3	 	0	 	2	 	1	 	 	-4.013
1095	 	-4	 	3	 	0.7854	 	0	 	1	 	 	-4.752
1096	 	-4	 	3	 	0.7854	 	1	 	1	 	 	20.72
1097	 	-4	 	3	 	0.7854	 	2	 	1	 	 	-4.681
1098	 	-4	 	3	 	1.571	 	0	 	2	 	 	-4.826
1099	 	-4	 	3	 	1.571	 	1	 	2	 	 	-4.805
1100	 	-4	 	3	 	1.571	 	2	 	2	 	 	41.14
1101	 	-4	 	3	 	2.356	 	0	 	0	 	 	47.18
1102	 	-4	 	3	 	2.356	 	1	 	0	 	 	-4.871
1103	 	-4	 	3	 	2.356	 	2	 	0	 	 	-4.828
1104	 	-4	 	3	 	3.142	 	0	 	1	 	 	-5.098
1105	 	-4	 	3	 	3.142	 	1	 	1	 	 	44.43
1106	 	-4	 	3	 	3.142	 	2	 	1	 	 	-5.985
1107	 	-4	 	3.5	 	-3.142	 	0	 	0	 	 	54.22
1108	 	-4	 	3.5	 	-3.142	 	1	 	0	 	 	-1.999
1109	 	-4	 	3.5	 	-3.142	 	2	 	0	 	 	-1.981
1110	 	-4	 	3.5	 	-2.356	 	0	 	1	 	 	-1.903
1111	 	-4	 	3.5	 	-2.356	 	1	 	1	 	 	50.55
1112	 	-4	 	3.5	 	-2.356	 	2	 	1	 	 	-1.92
1113	 	-4	 	3.5	 	-1.571	 	0	 	1	 	 	-2.7
1114	 	-4	 	3.5	 	-1.571	 	1	 	1	 	 	47.03
1115	 	-4	 	3.5	 	-1.571	 	2	 	1	 	 	-2.709
1116	 	-4	 	3.5	 	-0.7854	 	0	 	1	 	 	-3.621
1117	 	-4	 	3.5	 	-0.7854	 	1	 	1	 	 	42.97
1118	 	-4	 	3.5	 	-0.7854	 	2	 	1	 	 	-3.594
1119	 	-4	 	3.5	 	0	 	0	 	1	 	 	-4.378
1120	 	-4	 	3.5	 	0	 	1	 	1	 	 	37.38
1121	 	-4	 	3.5	 	0	 	2	 	1	 	 	-4.441
1122	 	-4	 	3.5	 	0.7854	 	0	 	1	 	 	-5.451
1123	 	-4	 	3.5	 	0.7854	 	1	 	1	 	 	31.69
1124	 	-4	 	3.5	 	0.7854	 	2	 	1	 	 	-5.216
1125	 	-4	 	3.5	 	1.571	 	0	 	1	 	 	-6.521
1126	 	-4	 	3.5	 	1.571	 	1	 	1	 	 	25.52
1127	 	-4	 	3.5	 	1.571	 	2	 	1	 	 	-6.039
1128	 	-4	 	3.5	 	2.356	 	0	 	2	 	 	-7.524
1129	 	-4	 	3.5	 	2.356	 	1	 	2	 	 	-6.534
1130	 	-4	 	3.5	 	2.356	 	2	 	2	 	 	30.12
1131	 	-4	 	3.5	 	3.142	 	0	 	0	 	 	40.88
1132	 	-4	 	3.5	 	3.142	 	1	 	0	 	 	-6.458
1133	 	-4	 	3.5	 	3.142	 	2	 	0	 	 	-6.477
1134	 	-3.5	 	0.5	 	-3.142	 	0	 	0	 	 	-2.97
1135	 	-3.5	 	0.5	 	-3.142	 	1	 	0	 	 	-3.758
1136	 	-3.5	 	0.5	 	-3.142	 	2	 	0	 	 	-3.014
1137	 	-3.5	 	0.5	 	-2.356	 	0	 	1	 	 	-4.571
1138	 	-3.5	 	0.5	 	-2.356	 	1	 	1	 	 	-3.94
1139	 	-3.5	 	0.5	 	-2.356	 	2	 	1	 	 	-4.095
1140	 	-3.5	 	0.5	 	-1.571	 	0	 	1	 	 	-4.918
1141	 	-3.5	 	0.5	 	-1.571	 	1	 	1	 	 	-4.901
